AuthorId,RecipeId,Time,HighCalories,HighProtein,LowFat,LowSugar,HighFiber
1208955D,329642,1800.3066449868347,0.0,Yes,1,Indifferent,0
2000865063A,117532,3298.7759901414956,0.0,Yes,0,Indifferent,0
2931508C,365604,15301.429206217434,0.0,Indifferent,1,Indifferent,0
1803712405C,38784,1679.0767774535027,1,Indifferent,0,0,1
1930181E,414354,8397.726255461605,0.0,Indifferent,0,0,0
230893B,97846,2399.5502189662743,0.0,Indifferent,0,0,0
1557261C,323136,900.4149283389988,0.0,Indifferent,0,Indifferent,1
2951918B,169395,2401.239473404661,1,Yes,0,0,0
2002514229E,252267,1380.434151348059,1,Indifferent,0,0,0
229260B,355173,4499.5067288477385,0.0,Indifferent,1,0,0
474632E,8354,2099.638203146548,0.0,Yes,1,0,0
1788388A,40092,1498.9754113340175,0.0,Indifferent,1,0,0
2002027797C,419448,899.5510302160202,1,Yes,0,0,0
935221A,442873,4500.429612882894,0.0,Indifferent,0,0,1
261215C,430,2998.1232254439806,1,Indifferent,1,Indifferent,0
1917741C,190810,1200.2975399859142,0.0,Yes,0,0,0
54520C,145038,3000.9388307860704,1,Indifferent,1,Indifferent,1
136264C,4787,4800.5453373164955,0.0,Indifferent,0,0,1
402990C,184967,2519.7573170393925,1,Indifferent,0,Indifferent,1
2002132291C,295282,898.3276544871632,0.0,Yes,0,Indifferent,0
2594305A,267706,2520.390396322324,0.0,Indifferent,0,Indifferent,0
1658473A,384844,898.9671022126266,0.0,Yes,1,0,0
1137048B,28015,2101.738589971496,0.0,Indifferent,1,0,0
1382040C,214721,6300.563258138506,0.0,Indifferent,0,0,1
2001403230B,46392,2097.362087855082,0.0,Yes,0,0,1
1328608B,84235,7499.572116884925,0.0,Indifferent,0,Indifferent,1
2001968091D,273546,600.8345164883015,1,Yes,0,0,0
1305535A,94593,3298.900991811201,1,Yes,0,0,0
2169254A,16674,1439.1909287204855,1,Indifferent,1,0,0
2001493209B,167815,10199.617844707722,1,Yes,1,Indifferent,0
67613A,325991,2700.00540319018,1,Indifferent,0,0,1
367936A,360695,1800.1595834534123,0.0,Indifferent,0,0,0
1659460B,117813,781.872981775427,1,Indifferent,0,0,1
307167E,41575,4200.27105833342,0.0,Yes,1,0,0
2002221844D,406894,1799.886957780744,1,Yes,0,0,1
1665754B,320129,599.170785229969,1,Indifferent,0,0,0
1802435616B,59635,4799.069345248881,1,Indifferent,0,0,0
504064E,73831,2702.468416635305,1,Indifferent,0,0,0
2785432C,204548,3000.351694814888,0.0,Yes,0,0,1
2000221863E,10511,1258.944536695701,1,Indifferent,0,0,1
1843914B,38748,1799.6470375154572,1,Indifferent,1,0,0
1800176478E,329481,1798.108485149526,1,Yes,1,0,1
928171B,206065,4799.792509748502,1,Indifferent,0,0,0
531838E,384655,2399.6127541695464,0.0,Indifferent,0,0,1
763594C,8817,6599.92110169504,1,Yes,1,0,0
181654A,87187,900.5474123845502,1,Yes,0,0,0
1800169667D,507569,2099.9256913662016,0.0,Yes,0,0,0
2822504E,430350,1800.4867392084682,1,Yes,0,0,1
343561E,358414,900.762940294144,0.0,Yes,1,Indifferent,1
2001303184B,12920,2998.578965847539,0.0,Indifferent,1,Indifferent,0
454770E,304969,899.4056208957377,0.0,Yes,0,0,0
238689E,31804,299.93778790603403,0.0,Indifferent,0,0,1
895056A,27329,36900.83597633712,1,Indifferent,0,Indifferent,0
46112510E,302486,3900.70384660883,0.0,Yes,0,0,1
2002265401B,140618,3000.1149310758447,0.0,Yes,0,0,0
1631781E,105125,4800.404169524336,0.0,Yes,0,Indifferent,0
250276D,78892,8101.166839340234,1,Indifferent,0,0,1
653750C,123468,6300.370411121876,0.0,Yes,0,Indifferent,0
644083E,272838,3599.9034019939595,1,Indifferent,1,0,0
1800091158C,137143,2699.270112876912,0.0,Indifferent,0,0,1
145676C,130081,2099.4612679331694,0.0,Indifferent,0,0,1
728819E,312071,6300.85603989757,0.0,Indifferent,0,0,1
396399A,382167,5400.338339104247,0.0,Yes,1,Indifferent,1
979532B,35275,600.0812665386873,1,Yes,1,0,1
1400784B,77987,898.1616202228432,1,Indifferent,0,0,1
2002820677D,18649,14402.049849530373,1,Indifferent,1,0,0
675066B,424117,718.9694793925153,1,Indifferent,0,Indifferent,0
1801603591B,389965,2399.5606343521135,1,Yes,1,Indifferent,0
2001991254B,326716,1801.3420747592272,0.0,Yes,1,0,1
1802815214B,149774,2999.573772374264,1,Indifferent,0,Indifferent,0
2002196149A,90877,2999.085937554604,1,Indifferent,0,0,0
440858E,22782,6600.274729401271,0.0,Yes,0,0,0
136051A,295629,599.3415609500677,1,Indifferent,1,0,0
2001489384D,16763,176400.99567636187,0.0,Indifferent,0,0,0
348855B,153851,3119.9603870620026,1,Indifferent,0,0,1
925551E,89204,19801.70206899367,0.0,Indifferent,0,Indifferent,1
373682B,152441,3000.9418707581176,1,Indifferent,0,0,1
1889609A,234531,30001.09247361564,0.0,Yes,1,0,1
2000231281A,129232,3420.415411164001,0.0,Indifferent,1,Indifferent,1
2001401728D,7246,22501.24135560597,1,Indifferent,0,0,0
1802649741B,98009,7200.267553570636,0.0,Indifferent,0,0,1
192108C,51997,10800.441380922926,0.0,Indifferent,0,0,1
2002828316C,13972,30001.3901386635,1,Yes,1,Indifferent,1
1802603279A,204731,1621.1601795259392,1,Indifferent,1,Indifferent,0
2001342021D,87854,3296.91167006298,1,Indifferent,0,0,0
2000247798C,227533,8998.789408442155,0.0,Indifferent,0,0,1
224009D,146427,1501.6928890126146,0.0,Yes,0,Indifferent,0
1930181E,457124,3599.4726108127,0.0,Indifferent,0,Indifferent,1
396399A,64648,898.4485886075669,0.0,Yes,0,0,0
204859E,250727,1499.5257647731291,0.0,Yes,0,0,0
1729494B,60897,3599.626531047707,0.0,Yes,1,Indifferent,0
2001843457E,432153,899.8567423121132,0.0,Yes,1,0,1
915458C,429773,3899.770930903895,1,Indifferent,0,0,0
2001050924A,177542,3001.276740124138,1,Indifferent,0,0,0
2001503654D,34751,1799.674045199379,1,Yes,1,0,1
2000088153B,95890,2698.4572137711752,1,Indifferent,0,0,0
1914044E,566,479.7767497229938,1,Indifferent,0,0,0
514913E,405103,1799.682332121023,0.0,Yes,0,0,1
2002248253D,98774,300.3156692280461,0.0,Indifferent,0,0,0
2096913E,31750,600.0712133689161,0.0,Indifferent,0,0,0
1802815265D,339453,8400.236678908384,0.0,Yes,0,0,1
2000493474B,168367,478.62343669998904,0.0,Yes,1,0,0
403662D,22747,2099.187728657674,0.0,Indifferent,1,0,1
2000264202A,356997,599.64160628743,0.0,Indifferent,1,Indifferent,0
2001911728C,283803,1799.862580094154,0.0,Yes,0,0,0
16774A,82594,1800.4872692778058,0.0,Yes,0,0,0
201475E,96392,5098.7723356912375,0.0,Yes,0,0,1
832426D,38629,1200.3714000315877,0.0,Indifferent,1,Indifferent,0
1544286B,38785,3601.149158024786,1,Indifferent,0,0,1
891885A,147988,419.56829534678354,0.0,Indifferent,1,Indifferent,1
2200382E,87877,1200.588303968457,1,Indifferent,0,0,1
2001077557D,347315,4500.9421297850795,0.0,Yes,1,0,0
2001121281D,59469,3301.2923112536814,0.0,Indifferent,1,0,0
2953051E,203785,2701.161344929022,0.0,Indifferent,1,0,0
607573A,3733,240.03556417744016,0.0,Yes,0,0,1
401711B,81236,841.3235514675408,0.0,Yes,1,0,0
104168A,86831,4800.67131606048,1,Indifferent,0,Indifferent,0
217047C,19522,4199.858580535361,1,Indifferent,0,0,1
2001034507A,96475,8100.80932616719,1,Indifferent,0,Indifferent,0
2001275059A,80156,1499.5217179710498,0.0,Yes,0,0,0
1749627E,56909,900.9153807437112,0.0,Indifferent,0,0,0
2002251972E,204890,1800.1796789742446,0.0,Indifferent,0,0,0
2000029214C,23108,1799.2166020179238,0.0,Indifferent,0,Indifferent,1
2002877378C,296759,299.8780889044864,0.0,Indifferent,0,0,0
331762E,24466,661.2960507046915,0.0,Yes,0,Indifferent,0
891885A,307974,2400.731856033121,1,Indifferent,0,0,0
732521A,106555,899.2388638391718,0.0,Indifferent,1,Indifferent,0
48724C,83071,1078.342830849811,0.0,Indifferent,0,0,0
971348E,438448,1200.7877445362744,0.0,Yes,0,0,1
1235623C,99676,1079.2372430533198,0.0,Indifferent,1,0,0
2000116625B,102672,1918.1124038082016,1,Indifferent,0,0,0
1800093616E,303247,1200.857828645841,1,Indifferent,0,0,1
382335D,20624,1620.0621462892416,1,Indifferent,0,0,1
2002463647E,360435,1800.190380019723,0.0,Indifferent,0,0,1
1994044C,72848,2100.813166653803,0.0,Yes,0,Indifferent,0
15239E,47195,12000.465515329352,0.0,Indifferent,0,Indifferent,0
1091649A,50254,300.01641687738,0.0,Yes,1,0,1
2000697284C,4214,3898.981923413155,0.0,Indifferent,1,Indifferent,1
779107A,113404,299.10263304873456,1,Indifferent,0,0,0
425906B,303281,2999.5881740984973,0.0,Indifferent,1,0,0
105028C,73224,5099.9765235539435,1,Indifferent,1,0,1
2038208D,309927,899.8837922870258,1,Yes,0,Indifferent,0
972811D,123395,5399.28597652256,0.0,Indifferent,0,0,1
1860646C,70097,1199.9658654471953,0.0,Indifferent,0,0,1
1012957D,17846,1861.6998567159217,1,Indifferent,0,0,0
426748A,35035,1201.3890973514197,0.0,Yes,0,0,0
988062E,317341,899.9185929098081,0.0,Indifferent,1,Indifferent,0
1750471B,54225,1799.5910732582206,1,Yes,0,0,1
2001322181C,181971,3599.4774538145175,0.0,Indifferent,1,0,0
779392A,443987,2700.874639909604,0.0,Yes,0,0,1
197636E,146782,1800.751964567531,1,Indifferent,0,0,0
2001961001B,257512,3000.1761116622615,1,Yes,1,0,0
1136078C,205347,1798.6582121367112,0.0,Yes,1,Indifferent,0
1831660C,6645,1500.6023903781904,0.0,Yes,1,0,1
1878422B,97512,240.2178574614193,0.0,Indifferent,1,0,0
1664729A,222881,1561.4068186714478,1,Yes,0,0,0
2320047C,71019,19199.22324656398,1,Indifferent,0,Indifferent,1
424680D,145573,3899.837616446238,1,Indifferent,1,0,1
518537E,387336,1799.0041444727258,1,Yes,1,0,1
691793B,40341,2399.389638062484,0.0,Indifferent,0,0,0
679411D,273394,1380.0348480107994,1,Yes,1,0,0
1480553E,53743,180.6239874360569,1,Indifferent,0,Indifferent,0
2818778E,424174,1798.819332771281,0.0,Indifferent,0,0,1
1839953B,104240,3300.509532989065,1,Yes,0,0,1
552055C,99821,299.4140830883073,1,Yes,0,0,0
1033768B,69202,2698.920109913022,1,Indifferent,1,0,0
1154888E,108908,1799.2127239601452,1,Yes,0,0,0
1635564E,359051,2399.155411963581,1,Indifferent,0,Indifferent,0
2001642297E,93316,1798.4641818925074,1,Indifferent,0,0,0
43579579C,114493,1499.3631218852586,1,Yes,1,0,0
203651D,259150,601.361947449567,0.0,Indifferent,0,0,0
1903527A,12436,2398.7568626979855,1,Indifferent,0,0,0
1062175E,330554,1799.853779974963,0.0,Yes,0,0,0
2439177C,95546,1800.2711392456251,0.0,Indifferent,1,0,0
804215C,350443,1500.2929559648417,1,Indifferent,0,0,1
1235623C,387499,599.5042352536137,0.0,Indifferent,1,0,0
801680E,51814,2102.2160409243133,1,Yes,0,Indifferent,0
2002820699C,69413,29399.607086236218,1,Yes,0,0,0
2001961179C,52554,6300.737010029582,0.0,Yes,0,0,0
2198007A,85629,1199.2710448925602,0.0,Indifferent,1,0,1
2000322716E,27322,26402.38814150429,0.0,Yes,0,Indifferent,0
2000234778D,225409,8099.300036324297,0.0,Indifferent,1,0,1
125971C,22782,6599.777752990853,1,Indifferent,0,Indifferent,1
2000373996B,46410,14999.782133146786,0.0,Indifferent,1,0,1
2001345423B,79278,5399.941656745731,1,Indifferent,1,0,0
484178D,436255,3601.186986378092,1,Yes,0,0,1
1994044C,121128,2099.84781188598,1,Yes,0,Indifferent,0
1490480A,359079,1197.4738878423673,0.0,Indifferent,0,0,1
422988D,153951,11999.284329476814,0.0,Indifferent,0,0,0
1662945A,389379,659.8316174192934,0.0,Yes,0,0,0
1111016E,108491,13498.988905583516,0.0,Yes,0,0,0
1800843266C,37929,6299.889346171459,0.0,Indifferent,1,0,0
979978E,245731,1800.5555145201802,1,Indifferent,0,0,0
1801537445B,269017,1798.7930588882484,0.0,Yes,1,0,0
622861E,16193,9001.145637478494,0.0,Yes,0,Indifferent,0
88835A,41781,2999.45063698017,1,Yes,1,Indifferent,1
78650E,99002,899.1916882935346,0.0,Indifferent,1,0,0
1881232E,135350,360.9231423128142,0.0,Indifferent,0,0,1
2002266343B,235329,1501.4783822540546,1,Yes,0,Indifferent,0
2735701C,104727,-1.7788876760277703,1,Indifferent,0,0,0
1036293B,162379,29399.025796749786,0.0,Indifferent,0,0,0
414047D,99476,3902.1263316940153,1,Yes,0,Indifferent,0
2001225111C,16531,3599.316125191646,0.0,Yes,0,0,0
2262383B,76,599.861134513137,0.0,Indifferent,0,Indifferent,0
2002513024D,13347,1200.4130533198284,1,Yes,0,0,0
1169415A,41360,2579.6880572194823,1,Yes,1,Indifferent,0
932208B,58105,1199.2252491108832,0.0,Indifferent,0,0,1
1593230B,164447,5098.604448610283,0.0,Indifferent,0,Indifferent,0
76140E,413644,9898.469612660463,0.0,Indifferent,0,Indifferent,0
2002319886E,152903,2098.0346119304345,0.0,Yes,1,0,0
2001095917C,10779,4498.658328422901,1,Indifferent,1,0,0
1615861C,3258,419.53536548391594,1,Indifferent,1,0,0
1122847E,242043,3299.76914327698,0.0,Indifferent,0,0,0
1802534204A,222749,2698.712184010585,0.0,Indifferent,0,0,0
2000524670C,57489,1499.386883802842,1,Indifferent,1,0,0
2001536067E,193216,601.495225440765,1,Yes,0,0,1
128428A,138101,1800.2707316839021,0.0,Indifferent,0,0,0
751293D,329589,8399.894018711475,1,Indifferent,0,Indifferent,0
46140072E,325307,1200.850577709757,1,Indifferent,0,0,1
40695A,178262,898.8974117740601,1,Yes,1,0,1
593038B,173768,2401.8045265397677,0.0,Indifferent,0,0,0
2002619712B,57180,1200.1242551300716,0.0,Indifferent,0,0,0
2002693411C,294564,3599.744778147828,0.0,Indifferent,0,0,0
111152A,59224,1020.4182982365004,0.0,Yes,0,0,1
2706155A,140193,29398.427345485055,0.0,Yes,0,0,0
1802926559D,468239,2700.814612288613,0.0,Indifferent,0,0,1
2001050924A,117902,421.9706213729393,1,Indifferent,0,0,1
2002016403C,109702,1800.3307109532557,0.0,Indifferent,0,Indifferent,1
2893983C,4271,3000.6382727532596,0.0,Yes,0,Indifferent,0
2001642297E,9970,7800.173100464315,0.0,Indifferent,1,0,1
487616C,377531,1498.8575618286047,1,Indifferent,0,0,0
1851585B,114701,900.5220477937282,0.0,Indifferent,1,0,1
2239844D,337536,8697.865727242184,0.0,Yes,1,0,0
1564890A,92742,3299.2169164319125,0.0,Yes,1,0,0
1955821A,120101,1802.1368691609985,0.0,Yes,0,0,0
127410B,105104,3600.2327610356274,1,Indifferent,1,0,1
1803340263D,33049,5402.189333256446,0.0,Indifferent,1,0,0
2001965979A,45982,3898.5323345450297,0.0,Yes,1,0,0
113336C,29267,4799.333212482451,1,Indifferent,1,0,1
550989C,54257,3900.2999225571702,1,Yes,0,Indifferent,1
1802877264D,105548,2698.462210715185,0.0,Indifferent,0,0,1
2000589464A,29939,1800.7877642392095,0.0,Yes,1,0,0
2000806903E,167396,599.5570844166422,0.0,Yes,1,Indifferent,0
43579579C,152634,1919.5325367967805,0.0,Indifferent,1,Indifferent,1
347722E,337258,3721.4703453331786,1,Indifferent,0,Indifferent,1
442934B,190123,1020.8161532526028,0.0,Yes,0,0,1
1327703A,276759,1500.897678321361,0.0,Indifferent,0,0,0
2002704840D,3782,3599.4306519166084,0.0,Indifferent,1,Indifferent,0
500673C,360907,3900.247050256299,0.0,Yes,1,0,1
706839B,82665,120.42656494428904,0.0,Indifferent,0,0,0
1174575B,137068,4801.565555093151,0.0,Indifferent,0,Indifferent,0
2017570D,269088,4199.6375495578595,1,Yes,0,Indifferent,0
304432B,23257,2100.155408490545,1,Indifferent,0,0,0
1592647A,142059,2100.5489294419517,0.0,Yes,0,0,0
2002463647E,436350,2999.913527154746,0.0,Yes,1,0,0
1010907A,35889,3001.0583547713645,1,Indifferent,1,0,1
2682248C,224390,1199.358330086641,0.0,Yes,0,Indifferent,0
1802737576E,342581,598.3558969893435,0.0,Indifferent,0,0,1
2001225111C,21256,899.6260866587979,1,Yes,0,0,1
2002027797C,462562,3600.417912424989,1,Yes,0,0,1
521247B,219157,3000.0848745668995,1,Indifferent,0,Indifferent,1
2919616E,286329,1802.0053866715216,0.0,Indifferent,0,Indifferent,0
2339964D,16745,14698.497560782547,0.0,Indifferent,1,0,1
221472B,137070,2101.2840876672644,0.0,Indifferent,1,Indifferent,0
924343A,71373,2699.7604627559404,0.0,Indifferent,1,0,1
32230A,64167,2579.907662579366,0.0,Yes,1,0,0
2002894535A,54229,12000.380368756663,0.0,Indifferent,0,Indifferent,0
2002376895D,227213,3000.12305542811,1,Indifferent,1,0,0
736254C,122335,900.0877379930369,1,Yes,1,Indifferent,1
2002158417A,176198,5398.960690839478,0.0,Yes,0,Indifferent,1
986441E,60799,4200.749289309951,0.0,Indifferent,0,0,0
1382040C,37593,1498.4131029351684,0.0,Indifferent,0,0,0
1330270A,281838,899.5744417355993,0.0,Yes,0,0,1
625791C,293168,2998.7563778464655,1,Indifferent,0,0,0
1994044C,156758,297.6515734648409,0.0,Indifferent,0,0,0
1079907D,141983,2400.2270812219867,0.0,Yes,0,0,0
733174C,33836,1980.8409644995447,0.0,Indifferent,1,0,1
697639D,44395,1199.5958755130025,0.0,Indifferent,0,0,0
389283A,307423,599.1498583691216,0.0,Indifferent,0,Indifferent,0
598149B,23113,2700.476216612376,1,Yes,0,Indifferent,0
161441E,270271,1801.6246767623577,0.0,Yes,0,Indifferent,0
2239844D,322985,3598.3495045395425,1,Indifferent,1,0,0
1511378A,476670,4501.043681432336,0.0,Yes,0,0,0
2001171577C,200112,3900.0660922248994,1,Indifferent,0,0,0
87079C,39087,600.3442642371275,0.0,Indifferent,1,Indifferent,1
2000588128E,33525,300.6890606488178,1,Indifferent,0,0,0
2001996774E,35323,601.3673432647505,0.0,Yes,1,0,1
1506936E,101893,599.6463651632354,1,Yes,1,Indifferent,1
935221A,156859,3898.542798682902,1,Indifferent,0,0,0
499207A,129324,2700.1201100393014,0.0,Indifferent,0,Indifferent,1
2000211759D,40446,600.6389861341142,1,Yes,0,0,0
1593230B,370222,12602.409452894151,1,Indifferent,0,0,0
154522C,307297,2098.320577492979,1,Indifferent,0,0,0
2000154941E,332975,1499.433486881862,0.0,Yes,0,0,0
1719774C,82450,4499.507076524985,1,Yes,0,0,0
1800235799A,28916,3600.558534953726,1,Yes,1,Indifferent,0
468627C,216568,1799.6186892581725,0.0,Indifferent,0,0,1
1735515A,225168,2400.102599210491,1,Yes,0,0,1
2001279035D,5365,899.6249906266747,1,Yes,0,0,1
2932530B,115553,1198.9654408329272,0.0,Indifferent,1,0,0
1381638D,27360,2400.836999054043,0.0,Yes,0,0,1
2000376616A,182702,-0.8212914938151955,1,Yes,0,Indifferent,1
2000088153B,118995,3000.175774984763,0.0,Yes,1,0,0
2002501217E,53473,600.1913577870845,0.0,Indifferent,0,Indifferent,0
2001225847B,56744,1799.3304809604033,1,Indifferent,1,0,1
1382040C,204413,2099.9458481487495,0.0,Indifferent,0,Indifferent,1
2766194D,58224,479.0120520604529,0.0,Yes,1,0,0
2907986D,54009,2399.045218312313,1,Yes,1,0,1
754183D,236899,1200.2920243925528,0.0,Yes,0,0,0
2002114602C,115384,2520.55875009977,0.0,Indifferent,0,0,0
1803164278E,115782,1800.1542369436002,0.0,Indifferent,0,Indifferent,0
2002192060D,349475,1798.677131310767,1,Indifferent,1,0,0
1922755C,20176,1197.5277669374111,1,Yes,0,0,1
1342883D,115258,2699.9366897329382,0.0,Yes,0,Indifferent,0
766839E,223968,2999.870067613163,0.0,Yes,0,0,1
1930181E,376750,2700.171106701106,1,Indifferent,1,Indifferent,0
2001393585E,69630,2401.9100190004356,1,Indifferent,1,0,1
1481911B,26168,721.220551994693,1,Indifferent,0,Indifferent,0
1209983C,32204,4800.928301215014,0.0,Yes,0,0,0
856335B,4050,1200.7045803182398,1,Yes,0,0,0
1664729A,113625,1201.3793877802725,1,Indifferent,0,0,0
467345C,91590,4200.236376202757,0.0,Yes,0,0,0
42223864D,138288,1801.0112602351785,1,Yes,0,0,1
2000376616A,239886,2701.831118115587,1,Indifferent,1,0,1
104168A,354476,2400.2682847263827,0.0,Yes,0,Indifferent,0
1801537445B,204742,2700.153222169323,0.0,Indifferent,1,Indifferent,1
15759B,121426,3900.68946283388,1,Indifferent,0,0,0
229260B,211896,8398.969369662806,0.0,Indifferent,0,0,1
1316717E,825,3600.097878736321,0.0,Indifferent,0,0,0
386174A,38080,2100.78513192456,0.0,Indifferent,0,0,0
997458C,133513,4501.174161806653,0.0,Indifferent,0,0,0
43329667E,22782,6599.153903070565,0.0,Yes,1,0,0
2082727D,68709,2400.5932277544684,1,Yes,0,0,1
310576A,104644,1799.0371965489344,0.0,Indifferent,0,0,0
570256B,225432,36902.78541946753,0.0,Indifferent,1,Indifferent,0
2001586678E,415598,3900.505967598142,0.0,Yes,0,0,0
2001990814A,203987,2279.408386702739,1,Yes,0,Indifferent,0
1054613C,49928,3599.4112584315103,1,Indifferent,0,Indifferent,0
140331E,38041,2701.4970987689057,0.0,Yes,0,Indifferent,0
2002310901B,206594,299.1034062514758,0.0,Indifferent,0,Indifferent,0
2001958245A,69139,1798.758473966126,0.0,Indifferent,0,Indifferent,0
2666001B,9143,1200.6273836276357,1,Yes,0,0,1
456360E,143234,900.2354454426604,1,Indifferent,0,0,0
2000992156B,98820,3000.210427906208,1,Indifferent,1,0,0
2284418E,49200,5998.0025567026005,0.0,Yes,0,Indifferent,0
62715D,3090,1800.080338763636,1,Indifferent,0,0,1
664367D,53614,3000.3144020971836,1,Yes,1,Indifferent,1
1802758537A,211252,1502.160427609758,0.0,Indifferent,1,Indifferent,0
2002514229E,88333,7800.337516710398,0.0,Indifferent,0,Indifferent,1
1382316B,125209,2699.5880875399816,0.0,Indifferent,0,0,0
40813272B,76392,87480.93415611103,0.0,Indifferent,1,0,0
1513860A,64961,3599.0647819342553,0.0,Indifferent,0,0,1
1106806C,3748,1199.9508395901305,0.0,Indifferent,0,0,0
2001325424C,253009,1798.7426313949295,1,Indifferent,1,0,1
279749E,103998,2699.3274555807807,0.0,Yes,0,0,0
2631167C,339284,602.2901096870531,1,Indifferent,1,0,1
2001537711B,262564,599.7303421118205,1,Indifferent,1,0,0
2628375A,60752,2099.237712311564,0.0,Yes,0,Indifferent,0
2000379429B,34390,301.022909765684,1,Indifferent,0,Indifferent,0
653025C,234675,5399.083329198618,0.0,Yes,1,Indifferent,1
842827B,87967,1799.2589537321842,0.0,Yes,1,0,0
1735699C,62339,11699.277395293151,1,Indifferent,0,0,1
2000271351D,97039,3599.5683026835923,0.0,Yes,1,Indifferent,0
884733A,90848,1259.274589858239,1,Yes,1,Indifferent,0
979978E,199209,2399.2926270222783,1,Indifferent,0,0,1
627428A,5170,3599.4239692302335,1,Yes,0,Indifferent,0
1802289260D,125515,1199.956848286676,0.0,Yes,1,0,1
2000407543A,18816,1801.483047671719,1,Yes,0,Indifferent,0
2071936A,63786,1500.4615737248002,1,Indifferent,1,0,1
598149B,12871,600.4372483807824,0.0,Indifferent,0,0,1
2002257224C,36023,602.4918287778503,1,Yes,1,Indifferent,0
1800151980D,82445,478.5426832481192,1,Indifferent,0,0,0
2002463647E,500146,3600.220031141179,0.0,Indifferent,0,0,1
598084D,61851,2398.984860365778,0.0,Indifferent,0,0,1
2364817B,137724,482.8257711430692,0.0,Yes,1,Indifferent,1
2002260927D,87782,240.68858360162025,0.0,Indifferent,0,Indifferent,0
