AuthorId,Diet,Age
2001884357A,Vegetarian,78
2001884455A,Omnivore,55
2001884464A,Vegetarian,55
2001884471E,Vegetarian,38
2001884567A,Omnivore,35
2001884585D,Vegetarian,57
2001884608A,Vegetarian,71
2001884663D,Vegetarian,23
2001884690B,Vegetarian,77
2001884704A,Vegetarian,66
2001884732A,Vegetarian,60
2001884740D,Vegan,54
2001884748C,Vegetarian,41
2001884815B,Vegetarian,37
2001884828D,Vegan,56
2001884858B,Vegetarian,43
2001884859D,Vegan,43
2001884862C,Vegetarian,78
2001884984B,Vegetarian,76
2001885032C,Vegetarian,79
2001885089E,Omnivore,72
2001885116D,Omnivore,60
2001885123C,Vegetarian,66
2001885142C,Vegetarian,36
2001885202D,Vegetarian,60
2001885212B,Omnivore,29
2001885360E,Omnivore,43
2001885429E,Vegetarian,33
2001885433B,Vegetarian,20
2001885435B,Vegetarian,75
2001885462A,Vegan,31
2001885465D,Vegetarian,31
2001885500A,Vegan,46
2001885572B,Vegan,26
2001885637B,Vegan,19
2001885668B,Vegetarian,30
2001885834D,Vegetarian,59
2001885866C,Vegan,40
2001885875B,Vegan,75
2001885895A,Vegan,49
2001885958D,Vegetarian,18
2001885993B,Omnivore,41
2001885E,Omnivore,46
2001886055A,Vegan,58
2001886093A,Vegetarian,37
2001886123A,Vegan,24
2001886222E,Vegan,34
2001886258B,Vegetarian,22
2001886292C,Vegetarian,47
2001886300A,Vegan,45
2001886359D,Vegan,79
2001886396B,Vegetarian,39
2001886401A,Vegan,23
2001886405D,Omnivore,30
2001886428A,Omnivore,63
2001886529D,Vegetarian,27
2001886571C,Vegetarian,45
2001886592B,Vegetarian,46
2001886593C,Vegetarian,28
2001886696C,Vegetarian,68
2001886735B,Vegetarian,33
2001886772E,Omnivore,57
2001886782E,Vegetarian,56
2001886838C,Vegetarian,42
2001886857E,Omnivore,18
2001886881A,Vegan,49
2001886889C,Vegetarian,21
2001886985E,Omnivore,70
2001886997E,Omnivore,73
2001887008B,Vegetarian,33
2001887032A,Vegan,36
2001887097C,Vegetarian,33
2001887144B,Vegetarian,76
2001887149B,Vegetarian,43
2001887162A,Omnivore,42
2001887233E,Vegan,27
2001887244B,Vegetarian,67
2001887303C,Omnivore,73
2001887388C,Vegetarian,22
2001887475A,Vegetarian,34
2001887477D,Vegetarian,75
2001887486D,Vegan,76
2001887573D,Vegan,47
2001887719D,Vegetarian,52
2001887795C,Vegetarian,31
2001887805B,Vegetarian,49
2001887929A,Vegetarian,27
2001887976A,Vegetarian,60
2001888019C,Vegetarian,57
2001888043A,Omnivore,36
2001888257E,Omnivore,75
2001888260E,Vegetarian,48
2001888262A,Vegetarian,62
2001888263E,Omnivore,58
2001888264E,Vegetarian,59
2001888280A,Vegetarian,62
2001888306B,Omnivore,54
2001888464E,Omnivore,33
2001888484A,Vegetarian,49
2001888534E,Vegan,76
2001888618C,Vegan,75
2001888671A,Omnivore,60
2001888673B,Vegetarian,22
2001888707C,Omnivore,22
2001888742D,Omnivore,73
2001888763D,Vegetarian,63
2001888783A,Vegan,63
2001888821B,Vegetarian,46
2001888845A,Vegan,47
2001888847B,Vegetarian,22
2001888893C,Omnivore,69
2001888896C,Vegetarian,75
2001888897A,Vegetarian,59
2001888904D,Vegetarian,33
2001889010E,Vegetarian,51
2001889040A,Vegetarian,58
2001889061E,Vegetarian,42
2001889096D,Omnivore,22
2001889108D,Vegan,44
2001889177B,Vegetarian,34
2001889178A,Omnivore,55
2001889228B,Vegan,44
2001889361B,Vegetarian,55
2001889362A,Vegetarian,48
2001889371D,Vegetarian,19
2001889379E,Vegetarian,51
2001889386A,Vegan,34
2001889400E,Vegetarian,78
2001889410A,Vegetarian,18
2001889416E,Omnivore,61
2001889429D,Vegetarian,51
2001889450C,Vegetarian,75
2001889480B,Omnivore,60
2001889519B,Omnivore,75
2001889520D,Vegetarian,64
2001889549A,Vegetarian,31
2001889582D,Vegetarian,32
2001889586E,Vegetarian,59
2001889604B,Vegetarian,34
2001889622B,Vegetarian,36
2001889625C,Vegetarian,34
2001889660B,Vegetarian,72
2001889757D,Omnivore,59
2001889773D,Vegetarian,69
2001889809E,Vegetarian,51
2001889951B,Omnivore,59
2001889956B,Vegan,34
2001889974B,Omnivore,47
2001890009C,Vegan,35
2001890043E,Omnivore,63
2001890081D,Vegan,32
2001890092B,Vegetarian,62
2001890116B,Vegetarian,18
2001890219C,Vegetarian,36
2001890223E,Vegetarian,74
2001890240E,Vegetarian,25
2001890248B,Vegetarian,30
2001890253E,Vegetarian,52
2001890311B,Vegan,50
2001890434E,Vegetarian,62
2001890449C,Omnivore,39
2001890462A,Vegetarian,73
2001890475A,Omnivore,68
2001890500E,Vegetarian,58
2001890504E,Vegetarian,22
2001890509E,Vegetarian,49
2001890533A,Vegetarian,66
2001890547A,Vegetarian,48
2001890592C,Omnivore,33
2001890616A,Vegetarian,18
2001890642A,Omnivore,66
2001890675B,Vegetarian,35
2001890678C,Vegetarian,56
2001890710B,Vegetarian,33
2001890876B,Omnivore,20
2001890881D,Vegetarian,73
2001890883E,Vegetarian,23
2001890923B,Omnivore,50
2001890936D,Vegetarian,32
2001890945C,Omnivore,63
2001890959D,Omnivore,76
2001891016B,Omnivore,67
2001891019E,Vegetarian,51
2001891020A,Omnivore,36
2001891080B,Vegetarian,79
2001891100E,Omnivore,28
2001891119B,Vegetarian,71
2001891156D,Vegan,54
2001891188E,Vegetarian,21
2001891213D,Vegan,45
2001891243A,Vegetarian,71
2001891281B,Vegan,44
2001891283D,Omnivore,31
2001891299C,Vegan,78
2001891325E,Vegan,33
2001891375E,Omnivore,76
2001891441A,Omnivore,30
2001891452A,Vegetarian,36
2001891467C,Vegetarian,47
2001891479E,Vegetarian,44
2001891497A,Vegetarian,47
2001891500D,Vegetarian,37
2001891521E,Omnivore,66
2001891525C,Vegetarian,64
2001891537C,Vegan,44
2001891571D,Omnivore,65
2001891641D,Omnivore,78
2001891661A,Vegetarian,66
2001891673E,Vegetarian,31
2001891689A,Vegetarian,27
2001891722E,Omnivore,31
2001891746B,Vegetarian,69
2001891748D,Vegetarian,79
2001891755A,Vegan,56
2001891769B,Vegetarian,20
2001891778A,Omnivore,77
2001891809C,Vegetarian,35
2001891821E,Vegan,66
2001891823E,Vegetarian,72
2001891831D,Omnivore,54
2001891832E,Omnivore,72
2001891843C,Vegetarian,67
2001891890A,Vegetarian,78
2001891892A,Vegetarian,71
2001891894D,Omnivore,32
2001891940D,Vegetarian,67
2001891959B,Vegetarian,43
2001891978B,Vegetarian,30
2001891983A,Vegetarian,42
2001892035A,Vegetarian,69
2001892037B,Vegetarian,70
2001892046E,Vegan,42
2001892059D,Vegetarian,50
2001892075E,Vegetarian,52
2001892079A,Vegetarian,59
2001892093C,Vegetarian,70
2001892100C,Vegetarian,60
2001892106A,Vegan,75
2001892107A,Omnivore,69
2001892123E,Vegan,78
2001892143B,Vegetarian,24
2001892171D,Vegetarian,32
2001892174B,Vegetarian,72
2001892288E,Omnivore,77
2001892312A,Omnivore,37
2001892334D,Omnivore,25
2001892362A,Vegan,78
2001892375E,Omnivore,24
2001892475A,Vegetarian,44
2001892476A,Vegetarian,40
2001892482B,Vegetarian,78
2001892505E,Vegetarian,28
2001892529B,Omnivore,71
2001892544D,Omnivore,18
2001892569B,Vegetarian,27
2001892579A,Omnivore,42
2001892654E,Vegetarian,57
2001892664D,Vegetarian,72
2001892685C,Vegetarian,23
2001892726D,Omnivore,79
2001892784A,Vegetarian,63
2001892789B,Vegetarian,23
2001892793D,Vegetarian,59
2001892836C,Vegetarian,58
2001892840A,Omnivore,69
2001892841A,Omnivore,24
2001892906D,Vegan,30
2001892911C,Vegetarian,38
2001892920E,Omnivore,34
2001892931A,Vegan,45
2001892953A,Vegan,77
2001892965E,Omnivore,54
2001892967C,Vegetarian,57
2001892986A,Vegetarian,55
2001893002E,Vegan,65
2001893025C,Vegetarian,59
2001893036E,Vegetarian,21
2001893037B,Vegetarian,36
2001893060E,Vegetarian,52
2001893073E,Vegan,29
2001893076D,Vegetarian,62
2001893096E,Vegetarian,41
2001893102B,Vegetarian,74
2001893129E,Vegetarian,44
2001893142A,Omnivore,32
2001893156C,Vegetarian,31
2001893181D,Vegetarian,47
2001893191A,Vegetarian,57
2001893193A,Omnivore,68
2001893200B,Vegetarian,61
2001893215B,Vegetarian,29
2001893312A,Vegetarian,63
2001893320B,Vegan,48
2001893336C,Vegetarian,47
2001893342D,Omnivore,31
2001893353E,Vegetarian,45
2001893357E,Omnivore,64
2001893395A,Vegetarian,56
2001893415D,Vegetarian,30
2001893426B,Omnivore,39
2001893431C,Vegetarian,75
2001893443D,Vegetarian,45
2001893445E,Omnivore,32
2001893451A,Omnivore,43
2001893479B,Omnivore,31
2001893486B,Vegan,19
2001893523C,Vegetarian,42
2001893548B,Vegan,67
2001893555C,Vegan,35
2001893601A,Omnivore,71
2001893617A,Omnivore,56
2001893621B,Vegan,41
2001893673A,Vegetarian,48
2001893685B,Omnivore,75
2001893778B,Vegan,31
2001893789D,Omnivore,51
2001893834C,Omnivore,27
2001893835E,Vegetarian,31
2001893913B,Omnivore,79
2001893917A,Omnivore,55
2001893954B,Vegetarian,29
2001893993D,Vegan,30
2001894003A,Vegan,28
2001894064E,Omnivore,68
2001894128C,Vegan,78
2001894160E,Vegetarian,56
2001894172C,Vegan,40
2001894241D,Omnivore,70
2001894280C,Omnivore,66
2001894293C,Vegetarian,76
2001894322D,Vegetarian,62
2001894383E,Vegetarian,79
2001894438D,Omnivore,29
2001894453E,Vegetarian,68
2001894516E,Vegetarian,71
2001894539D,Vegetarian,50
2001894567A,Vegetarian,43
2001894606A,Vegetarian,30
2001894629D,Vegetarian,57
2001894693D,Vegan,55
2001894701E,Vegetarian,28
2001894726D,Omnivore,61
2001894739A,Vegan,76
2001894753E,Vegetarian,27
2001894759C,Omnivore,20
2001894802C,Vegetarian,60
2001894805A,Vegetarian,78
2001894851E,Vegan,39
2001894861A,Omnivore,21
2001894889B,Vegan,38
2001894891A,Vegetarian,25
2001894906A,Omnivore,64
2001894924B,Vegetarian,37
2001894932B,Vegan,23
2001894947E,Omnivore,24
2001894950A,Vegetarian,60
2001894972B,Vegan,35
2001894988D,Vegetarian,44
2001895007C,Vegetarian,20
2001895039D,Vegetarian,32
2001895083C,Vegetarian,55
2001895110E,Omnivore,23
2001895139A,Vegan,49
2001895146B,Omnivore,72
2001895167D,Omnivore,33
2001895192D,Vegetarian,58
2001895207A,Vegetarian,49
2001895211C,Vegan,68
2001895239C,Vegan,23
2001895240D,Vegetarian,24
2001895263D,Vegan,37
2001895276E,Omnivore,68
2001895313D,Vegetarian,76
2001895349A,Vegetarian,54
2001895357E,Vegetarian,46
2001895372D,Omnivore,52
2001895379C,Vegetarian,53
2001895388A,Vegan,50
2001895436A,Omnivore,46
2001895496E,Vegetarian,45
2001895535D,Omnivore,74
2001895634A,Vegan,58
2001895658A,Vegetarian,43
2001895662B,Vegetarian,52
2001895709C,Vegetarian,47
2001895717A,Omnivore,73
2001895797B,Vegetarian,76
2001895816C,Vegetarian,65
2001895829C,Omnivore,45
2001895949B,Omnivore,24
2001895961D,Vegan,78
2001895970D,Vegetarian,23
2001895973A,Omnivore,77
2001895979E,Omnivore,69
2001896054D,Vegetarian,56
2001896075C,Omnivore,39
2001896130D,Omnivore,71
2001896167D,Vegetarian,78
2001896183B,Omnivore,41
2001896185D,Vegetarian,70
2001896272D,Vegetarian,74
2001896286A,Vegetarian,59
2001896305A,Vegetarian,53
2001896326B,Omnivore,54
2001896334D,Vegetarian,58
2001896348A,Vegetarian,19
2001896410B,Vegan,76
2001896433B,Vegetarian,32
2001896439E,Vegetarian,53
2001896443B,Vegetarian,76
2001896449E,Vegetarian,60
2001896472E,Vegan,56
2001896478D,Vegetarian,74
2001896499E,Omnivore,42
2001896535D,Omnivore,31
2001896551A,Omnivore,34
2001896570C,Vegetarian,67
2001896590B,Vegetarian,35
2001896643A,Omnivore,44
2001896772C,Vegetarian,76
2001896794C,Omnivore,51
2001896796B,Vegetarian,55
2001896887D,Omnivore,53
2001896891A,Vegan,35
2001896905C,Vegetarian,40
2001896953D,Vegan,57
2001896993C,Omnivore,59
2001896995A,Vegetarian,20
2001897058C,Vegan,25
2001897093C,Vegetarian,79
2001897123C,Omnivore,55
2001897209D,Omnivore,64
2001897293E,Vegetarian,28
2001897342A,Vegetarian,48
2001897350E,Omnivore,49
2001897417A,Vegan,43
2001897429D,Omnivore,44
2001897448C,Vegetarian,49
2001897486D,Vegetarian,42
2001897564C,Vegetarian,63
2001897650A,Vegetarian,53
2001897679A,Omnivore,44
2001897825E,Omnivore,47
2001897830B,Vegan,53
2001897854C,Vegan,43
2001897857C,Omnivore,49
2001897885A,Omnivore,50
2001897915C,Vegetarian,48
2001897959B,Vegetarian,59
2001898007B,Vegetarian,79
2001898023E,Vegan,48
2001898040E,Vegan,26
2001898046E,Vegetarian,27
2001898102E,Omnivore,58
2001898106E,Omnivore,27
2001898111D,Omnivore,70
2001898122A,Vegetarian,42
2001898183A,Vegetarian,41
2001898188B,Vegetarian,59
2001898209B,Vegetarian,37
2001898367E,Vegetarian,35
2001898377C,Vegetarian,46
2001898424A,Vegetarian,63
2001898464A,Vegetarian,39
2001898473B,Vegetarian,29
2001898474D,Vegetarian,52
2001898565C,Omnivore,45
2001898572C,Vegetarian,74
2001898630C,Vegan,58
2001898660D,Vegetarian,36
2001898690E,Omnivore,69
2001898730E,Vegan,43
2001898741B,Vegetarian,22
2001898743D,Vegetarian,50
2001898754A,Omnivore,70
2001898800B,Vegetarian,63
2001898882A,Vegetarian,72
2001898896C,Vegetarian,18
2001898905B,Vegetarian,78
2001898977C,Vegetarian,72
2001899037D,Vegetarian,34
2001899044B,Omnivore,47
2001899053C,Vegan,20
2001899056C,Omnivore,46
2001899085A,Vegetarian,36
2001899103A,Vegan,55
2001899110D,Omnivore,70
2001899114E,Omnivore,22
2001899133E,Vegetarian,76
2001899146E,Vegetarian,30
2001899154B,Omnivore,48
2001899161D,Vegetarian,21
2001899203B,Vegetarian,41
2001899206E,Vegetarian,42
2001899230A,Omnivore,29
2001899232D,Omnivore,59
2001899233D,Vegetarian,66
2001899285B,Vegetarian,18
2001899311C,Vegan,46
2001899324B,Omnivore,41
2001899354E,Vegetarian,33
2001899451D,Vegetarian,54
2001899492B,Vegetarian,66
2001899562D,Vegetarian,20
2001899607D,Vegetarian,64
2001899620A,Vegetarian,53
2001899654B,Vegan,59
2001899691C,Omnivore,77
2001899718B,Vegetarian,33
2001899720D,Vegetarian,28
2001899741B,Vegetarian,38
2001899744C,Vegetarian,76
2001899767B,Vegetarian,59
2001899790A,Vegan,37
2001899855B,Omnivore,73
2001899921B,Vegan,62
2001899922D,Omnivore,18
2001899997C,Vegan,74
20018B,Vegetarian,69
2001900031B,Omnivore,43
2001900143A,Vegetarian,79
2001900290D,Omnivore,34
2001900329D,Omnivore,68
2001900358B,Omnivore,24
2001900425D,Vegan,27
2001900436E,Vegetarian,22
2001900449B,Vegetarian,62
2001900479D,Vegan,65
2001900491E,Omnivore,61
2001900492E,Vegan,22
2001900498A,Omnivore,62
2001900516D,Omnivore,26
2001900517D,Vegetarian,53
2001900592C,Vegetarian,19
2001900621E,Vegetarian,47
2001900678D,Vegetarian,54
2001900727A,Omnivore,64
2001900754C,Vegan,47
2001900757C,Vegan,74
2001900764C,Vegetarian,25
2001900796D,Vegan,56
2001900832A,Vegetarian,28
2001900845A,Vegetarian,36
2001900931D,Vegetarian,36
2001900949E,Vegetarian,57
2001900958A,Vegetarian,51
2001900964E,Vegetarian,19
2001900983E,Omnivore,67
2001901016D,Vegetarian,21
2001901037A,Vegan,55
2001901090A,Vegan,65
2001901100C,Omnivore,27
2001901109B,Vegetarian,42
2001901127E,Vegetarian,43
2001901170D,Vegetarian,37
2001901212D,Omnivore,31
2001901220D,Vegan,67
2001901320C,Vegan,57
2001901355D,Vegetarian,79
2001901374A,Vegetarian,38
2001901384E,Omnivore,38
2001901408A,Vegetarian,24
2001901495C,Vegan,49
2001901531C,Omnivore,79
2001901559D,Omnivore,60
2001901561C,Vegetarian,26
2001901582E,Omnivore,52
2001901624A,Vegetarian,46
2001901647C,Vegetarian,59
2001901653A,Omnivore,53
2001901670D,Vegetarian,30
2001901721A,Vegetarian,35
2001901725D,Vegetarian,50
2001901761E,Omnivore,25
2001901774E,Vegan,24
2001901788E,Omnivore,28
2001901810C,Omnivore,32
2001901819D,Vegetarian,54
2001901836B,Vegetarian,43
2001901867D,Omnivore,34
2001901952C,Vegetarian,40
2001901981E,Vegetarian,46
2001901996E,Vegetarian,27
2001902052B,Vegetarian,22
2001902064A,Omnivore,37
2001902073D,Vegetarian,47
2001902080E,Omnivore,47
2001902093B,Omnivore,70
2001902164C,Vegetarian,47
2001902271C,Vegetarian,21
2001902290D,Vegetarian,38
2001902417E,Vegetarian,45
2001902419A,Omnivore,32
2001902445D,Omnivore,18
2001902467E,Vegan,69
2001902477B,Omnivore,43
2001902499A,Omnivore,56
2001902518B,Vegetarian,20
2001902546E,Vegetarian,59
2001902547D,Vegetarian,39
2001902568A,Omnivore,51
2001902584A,Omnivore,29
2001902636E,Omnivore,48
2001902637D,Vegetarian,33
2001902649D,Vegan,24
2001902664A,Vegetarian,71
2001902732D,Omnivore,54
2001902753A,Vegetarian,44
2001902770C,Vegetarian,25
2001902785D,Omnivore,64
2001902789C,Vegetarian,34
2001902803C,Vegetarian,35
2001902820B,Vegetarian,73
2001902840B,Vegetarian,67
2001902842D,Vegetarian,66
2001902873E,Vegetarian,72
2001902918D,Vegetarian,74
2001902994C,Vegetarian,64
2001903061C,Omnivore,20
2001903082B,Vegetarian,76
2001903148C,Vegan,25
2001903209E,Vegetarian,48
2001903235B,Vegetarian,72
2001903259D,Vegan,18
2001903303B,Vegetarian,46
2001903320A,Vegan,72
2001903333C,Omnivore,33
2001903346D,Vegetarian,33
2001903348C,Vegan,34
2001903440B,Omnivore,49
2001903469E,Omnivore,39
2001903501D,Vegetarian,66
2001903509D,Vegan,44
2001903514D,Vegan,73
2001903725E,Vegan,79
2001903763B,Omnivore,73
2001903813A,Vegetarian,69
2001903835C,Vegetarian,53
2001903837B,Vegetarian,47
2001903886D,Vegetarian,45
2001903944E,Omnivore,35
2001903947C,Vegetarian,70
2001903967A,Vegetarian,40
2001903972B,Omnivore,27
2001903980E,Vegetarian,59
2001904013E,Vegetarian,30
2001904019D,Vegetarian,22
2001904046C,Vegan,29
2001904049C,Vegetarian,23
2001904058E,Vegetarian,20
2001904061E,Vegetarian,52
2001904156C,Omnivore,77
2001904229A,Vegan,49
2001904242D,Vegan,48
2001904261C,Omnivore,37
2001904269D,Vegetarian,47
2001904282B,Vegetarian,59
2001904295E,Vegetarian,30
2001904301D,Omnivore,65
2001904321C,Omnivore,79
2001904338E,Vegan,24
2001904371A,Vegetarian,33
2001904397D,Vegan,79
2001904440B,Vegetarian,79
2001904508D,Vegan,73
2001904534A,Vegetarian,24
2001904569C,Vegan,72
2001904584C,Vegan,62
2001904621E,Vegetarian,47
2001904622E,Vegetarian,22
2001904629B,Omnivore,58
2001904650C,Omnivore,53
2001904678C,Vegetarian,60
2001904697B,Vegetarian,57
2001904713E,Vegetarian,37
2001904716D,Vegetarian,47
2001904723D,Vegan,34
2001904738E,Vegan,41
2001904755B,Omnivore,65
2001904765A,Vegan,36
2001904785B,Vegetarian,62
2001904874C,Vegetarian,27
2001904937B,Vegetarian,30
2001904942E,Omnivore,40
2001905017B,Vegetarian,72
2001905035B,Vegan,52
2001905043B,Vegetarian,70
2001905044E,Omnivore,32
2001905062E,Vegan,45
2001905178A,Vegan,77
2001905188E,Omnivore,71
2001905201C,Omnivore,19
2001905211B,Omnivore,28
2001905220D,Vegetarian,79
2001905234D,Omnivore,48
2001905259D,Vegetarian,40
2001905279D,Vegan,37
2001905312D,Vegan,72
2001905320A,Omnivore,35
2001905361E,Omnivore,27
2001905366B,Omnivore,30
2001905367C,Omnivore,70
2001905376E,Vegetarian,24
2001905513C,Omnivore,47
2001905595D,Omnivore,25
2001905609D,Vegetarian,21
2001905611D,Vegetarian,56
2001905644D,Vegetarian,45
2001905666B,Vegetarian,44
2001905669D,Omnivore,31
2001905679D,Vegetarian,39
2001905681D,Vegan,68
2001905706E,Vegan,33
2001905726B,Vegetarian,73
2001905776A,Omnivore,62
2001905801B,Vegetarian,75
2001905837A,Vegetarian,47
2001905870C,Vegetarian,50
2001905921E,Vegetarian,71
2001905937D,Vegetarian,52
2001906011B,Omnivore,64
2001906017A,Vegetarian,58
2001906032C,Vegan,64
2001906036A,Vegan,77
2001906061E,Vegan,41
2001906087D,Omnivore,67
2001906094A,Vegetarian,57
2001906101A,Vegetarian,67
2001906107D,Vegetarian,44
2001906113A,Omnivore,76
2001906124C,Vegetarian,34
2001906185E,Omnivore,20
2001906196A,Omnivore,77
2001906200D,Omnivore,61
2001906207E,Vegan,54
2001906251E,Vegetarian,31
2001906275A,Omnivore,36
2001906343A,Omnivore,62
2001906347A,Vegetarian,47
2001906366E,Vegetarian,42
2001906373D,Vegetarian,33
2001906376B,Vegan,43
2001906416C,Vegetarian,72
2001906426B,Vegetarian,26
2001906431A,Vegetarian,54
2001906434C,Vegetarian,25
2001906435D,Vegetarian,50
2001906448C,Vegan,56
2001906449C,Omnivore,28
2001906456B,Omnivore,78
2001906463E,Vegetarian,61
2001906464C,Vegetarian,66
2001906509C,Omnivore,34
2001906519A,Omnivore,34
2001906522E,Omnivore,50
2001906527B,Vegan,64
2001906542B,Vegetarian,19
2001906568C,Vegetarian,61
2001906575B,Omnivore,21
2001906588C,Vegetarian,71
2001906589B,Vegetarian,43
2001906623C,Vegetarian,21
2001906638E,Vegan,36
2001906667D,Vegetarian,46
2001906689E,Omnivore,42
2001906709B,Vegetarian,23
2001906716D,Omnivore,59
2001906753D,Vegetarian,48
2001906754B,Omnivore,55
2001906768E,Vegan,54
2001906771E,Vegetarian,28
2001906784A,Vegetarian,37
2001906794E,Vegetarian,25
2001906797A,Vegetarian,39
2001906837B,Omnivore,22
2001906847E,Omnivore,46
2001906856D,Vegan,54
2001906857A,Vegan,59
2001906872D,Vegetarian,49
2001906882A,Vegetarian,45
2001906898A,Omnivore,53
2001906912B,Vegan,19
2001906920E,Vegetarian,30
2001906936C,Vegetarian,26
2001906959B,Omnivore,30
2001906966D,Vegan,77
2001906974E,Vegetarian,71
2001906991B,Vegetarian,32
2001907029A,Vegetarian,18
2001907055B,Vegetarian,31
2001907104D,Omnivore,59
2001907130C,Vegetarian,59
2001907186C,Vegetarian,76
2001907253E,Vegan,56
2001907265E,Omnivore,68
2001907272D,Vegetarian,78
2001907322B,Vegetarian,67
2001907331B,Vegetarian,24
2001907337B,Omnivore,74
2001907341E,Omnivore,67
2001907343B,Vegetarian,32
2001907431B,Vegetarian,29
2001907483D,Vegetarian,35
2001907487D,Vegetarian,29
2001907510D,Omnivore,55
2001907566C,Vegan,43
2001907577C,Vegan,61
2001907592D,Vegetarian,20
2001907643D,Omnivore,45
2001907652D,Vegetarian,76
2001907693C,Omnivore,37
2001907697D,Vegetarian,58
2001907701A,Omnivore,45
2001907744B,Vegetarian,43
2001907750A,Vegetarian,44
2001907788C,Vegan,74
2001907795D,Omnivore,61
2001907910B,Omnivore,43
2001907945B,Omnivore,34
2001907965A,Omnivore,78
2001907968C,Vegan,18
2001907999D,Omnivore,58
2001908057A,Omnivore,21
2001908061D,Omnivore,48
2001908064C,Vegetarian,69
2001908075D,Vegan,66
2001908084A,Vegan,48
2001908112B,Vegan,28
2001908128C,Omnivore,44
2001908133B,Omnivore,52
2001908209D,Vegetarian,29
2001908217B,Vegetarian,35
2001908236A,Vegetarian,34
2001908284B,Vegan,55
2001908317E,Omnivore,40
2001908328A,Vegetarian,43
2001908373E,Vegan,70
2001908467E,Vegetarian,46
2001908476D,Omnivore,43
2001908496D,Omnivore,62
2001908561D,Vegetarian,18
2001908576E,Vegan,57
2001908592C,Omnivore,60
2001908641D,Vegan,19
2001908677A,Vegetarian,74
2001908689B,Vegan,70
2001908714A,Vegan,27
2001908797B,Vegetarian,56
2001908808C,Vegetarian,60
2001908810D,Vegetarian,66
2001908831C,Vegan,20
2001908852B,Vegan,62
2001908877B,Vegetarian,51
2001908883B,Vegetarian,30
2001908893E,Vegetarian,53
2001908894E,Vegan,32
2001908924A,Vegetarian,31
2001908949A,Vegan,42
2001908957C,Vegetarian,73
2001908972C,Omnivore,45
2001909033C,Vegetarian,35
2001909035C,Vegetarian,42
